system:index,B11_post,B11_pre,B12_post,B12_pre,B4_post,B4_pre,B8A_post,B8A_pre,NBR_post,NBR_pre,area,dNBR,label,.geo
1_424,0.2110999971628189,0.26840001344680786,0.21780000627040863,0.19689999520778656,0.06650000065565109,0.09390000253915787,0.10400000214576721,0.17520000040531158,-0.35363580220130614,-0.05831764326339359,Karkaraly,0.2953181564807892,1,"{""type"":""Point"",""coordinates"":[75.41565339266378,49.210142766958796]}"
1_430,0.22724999487400055,0.2985999882221222,0.24255000054836273,0.20880000293254852,0.05689999833703041,0.09549999982118607,0.09969999641180038,0.18549999594688416,-0.41738496831364374,-0.05909207976637337,Karkaraly,0.3582928776741028,1,"{""type"":""Point"",""coordinates"":[75.40457339975286,49.201168645424666]}"
1_431,0.24070000648498535,0.3068999946117401,0.24390000104904175,0.21619999408721924,0.07045000046491623,0.09549999982118607,0.10445000231266022,0.18039999902248383,-0.4003157668742335,-0.0902672609347041,Karkaraly,0.31004852056503296,1,"{""type"":""Point"",""coordinates"":[75.37052751390281,49.184875564322844]}"
1_434,0.2138500064611435,0.26570001244544983,0.22689999639987946,0.17669999599456787,0.05925000086426735,0.0869000032544136,0.09040000289678574,0.20309999585151672,-0.43019222756275727,0.06951026967806664,Karkaraly,0.49970248341560364,1,"{""type"":""Point"",""coordinates"":[75.4017417687621,49.21677962180628]}"
1_441,0.16294999420642853,0.2671999931335449,0.20045000314712524,0.1606999933719635,0.0385500006377697,0.07850000262260437,0.06134999915957451,0.2094999998807907,-0.5313216301067657,0.13182065747772442,Karkaraly,0.6631422638893127,1,"{""type"":""Point"",""coordinates"":[75.37071461152307,49.20358473540154]}"
1_442,0.2611500024795532,0.24400000274181366,0.24230000376701355,0.12489999830722809,0.06639999896287918,0.066600002348423,0.11649999767541885,0.29840001463890076,-0.35061317052914964,0.409874819337067,Karkaraly,0.760487973690033,1,"{""type"":""Point"",""coordinates"":[75.41541112844999,49.19891221994777]}"
1_447,0.2754499912261963,0.29249998927116394,0.2572999894618988,0.2076999992132187,0.08195000141859055,0.08510000258684158,0.13044999539852142,0.19599999487400055,-0.3271437756703976,-0.028981928438399626,Karkaraly,0.2981618344783783,1,"{""type"":""Point"",""coordinates"":[75.32408442818532,49.18205030692599]}"
1_452,0.2199999988079071,0.2833000123500824,0.23119999468326569,0.19830000400543213,0.08609999716281891,0.10159999877214432,0.11015000194311142,0.17659999430179596,-0.3546213386158281,-0.05788212803845668,Karkaraly,0.29673922061920166,1,"{""type"":""Point"",""coordinates"":[75.38496902300838,49.20470408242443]}"
1_453,0.21150000393390656,0.2754000127315521,0.23549999296665192,0.1981000006198883,0.05460000038146973,0.08299999684095383,0.08974999934434891,0.17409999668598175,-0.4481168241902318,-0.06448147261587324,Karkaraly,0.38363534212112427,1,"{""type"":""Point"",""coordinates"":[75.35604081910455,49.21145610025967]}"
1_466,0.21649999916553497,0.2621999979019165,0.2069000005722046,0.18400000035762787,0.06525000184774399,0.08500000089406967,0.10485000163316727,0.19460000097751617,-0.3273456237918797,0.027997888490510017,Karkaraly,0.3553435206413269,1,"{""type"":""Point"",""coordinates"":[75.38870834881433,49.21494233453946]}"
1_468,0.17994999885559082,0.2581000030040741,0.19769999384880066,0.18299999833106995,0.04565000161528587,0.07689999788999557,0.07530000060796738,0.1509000062942505,-0.44835163269652156,-0.0961365426539597,Karkaraly,0.35221508145332336,1,"{""type"":""Point"",""coordinates"":[75.34510589180492,49.196947228567616]}"
1_471,0.24404999613761902,0.22699999809265137,0.1517000049352646,0.13130000233650208,0.07204999774694443,0.06120000034570694,0.1595499962568283,0.24199999868869781,0.025220855555014035,0.2965443237293826,Karkaraly,0.27132347226142883,1,"{""type"":""Point"",""coordinates"":[75.34058759352122,49.23421597381704]}"
1_473,0.1984499990940094,0.23070000112056732,0.21150000393390656,0.1316000074148178,0.04554999992251396,0.07079999893903732,0.07829999923706055,0.2531000077724457,-0.45962734037054115,0.3158305057474051,Karkaraly,0.7754578590393066,1,"{""type"":""Point"",""coordinates"":[75.41884897248866,49.19038528895795]}"
1_476,0.21539999544620514,0.20399999618530273,0.19339999556541443,0.1151999980211258,0.05889999866485596,0.05445000156760216,0.13099999725818634,0.28744998574256897,-0.19235511617646484,0.42779087214003814,Karkaraly,0.6201459765434265,1,"{""type"":""Point"",""coordinates"":[75.41954928194731,49.192611931324365]}"
1_478,0.2203499972820282,0.23409999907016754,0.20200000703334808,0.1193000003695488,0.05014999955892563,0.057500001043081284,0.11720000207424164,0.30709999799728394,-0.2656641683569743,0.44043151582324924,Karkaraly,0.7060956954956055,1,"{""type"":""Point"",""coordinates"":[75.42194256531621,49.202157408195475]}"
1_484,0.1704999953508377,0.2696000039577484,0.18205000460147858,0.17139999568462372,0.0377499982714653,0.09950000047683716,0.08470000326633453,0.22589999437332153,-0.3649484478492891,0.13717593771081926,Karkaraly,0.5021243691444397,1,"{""type"":""Point"",""coordinates"":[75.41842259789071,49.19504559056215]}"
1_489,0.19979999959468842,0.25780001282691956,0.21574999392032623,0.1696999967098236,0.04800000041723251,0.0828000009059906,0.08184999972581863,0.17479999363422394,-0.44993278579743057,0.014804055347888489,Karkaraly,0.46473684906959534,1,"{""type"":""Point"",""coordinates"":[75.36900335053588,49.215938879446256]}"
1_490,0.23884999752044678,0.2953999936580658,0.2398499995470047,0.20640000700950623,0.06469999998807907,0.08829999715089798,0.10700000077486038,0.1858000010251999,-0.3830185920393946,-0.05252423651782134,Karkaraly,0.33049434423446655,1,"{""type"":""Point"",""coordinates"":[75.33596317025058,49.189251732554325]}"
1_497,0.19439999759197235,0.2700999975204468,0.21774999797344208,0.17919999361038208,0.05204999819397926,0.08489999920129776,0.07885000109672546,0.19359999895095825,-0.4683074757658938,0.038626624538375766,Karkaraly,0.5069341063499451,1,"{""type"":""Point"",""coordinates"":[75.34377942685123,49.206347139069806]}"
1_498,0.21279999613761902,0.27559998631477356,0.22509999573230743,0.17960000038146973,0.05274999886751175,0.09040000289678574,0.08865000307559967,0.20730000734329224,-0.43490037665386266,0.07159474388413067,Karkaraly,0.5064951181411743,1,"{""type"":""Point"",""coordinates"":[75.37847699044636,49.21230189492931]}"
1_499,0.2480500042438507,0.29910001158714294,0.24089999496936798,0.2125999927520752,0.07569999992847443,0.09369999915361404,0.1172500029206276,0.18930000066757202,-0.34524638497057597,-0.057974601806410814,Karkaraly,0.28727179765701294,1,"{""type"":""Point"",""coordinates"":[75.33376554266925,49.190354460934586]}"
1_500,0.1776999980211258,0.2632000148296356,0.19965000450611115,0.17579999566078186,0.05635000020265579,0.0851999968290329,0.07495000213384628,0.1720999926328659,-0.4541150741331395,-0.010635249072767826,Karkaraly,0.44347983598709106,1,"{""type"":""Point"",""coordinates"":[75.3730668403449,49.20893816909106]}"
1_501,0.2370000034570694,0.295199990272522,0.241349995136261,0.2101999968290329,0.06414999812841415,0.08720000088214874,0.10320000350475311,0.17309999465942383,-0.4009577482989517,-0.09679103311622786,Karkaraly,0.304166704416275,1,"{""type"":""Point"",""coordinates"":[75.36894918111402,49.186568924084426]}"
1_503,0.2479500025510788,0.25224998593330383,0.2354000061750412,0.1545500010251999,0.06055000051856041,0.0742499977350235,0.10970000177621841,0.22294999659061432,-0.36424225297779794,0.18119204237724482,Karkaraly,0.545434296131134,1,"{""type"":""Point"",""coordinates"":[75.42237719998525,49.191428200777814]}"
1_506,0.20755000412464142,0.26919999718666077,0.2244500070810318,0.188400000333786,0.05939999967813492,0.08150000125169754,0.09130000323057175,0.1754000037908554,-0.4216943768871412,-0.03573390982831511,Karkaraly,0.3859604597091675,1,"{""type"":""Point"",""coordinates"":[75.34791423682628,49.20375065440664]}"
1_509,0.28060001134872437,0.29429998993873596,0.2563999891281128,0.20759999752044678,0.08654999732971191,0.09319999814033508,0.14560000598430634,0.21879999339580536,-0.27562185196748895,0.026266407396707325,Karkaraly,0.30188825726509094,1,"{""type"":""Point"",""coordinates"":[75.3416127507276,49.184517276264096]}"
1_515,0.22059999406337738,0.26460000872612,0.2219499945640564,0.1941000074148178,0.07580000162124634,0.08969999849796295,0.10670000314712524,0.16699999570846558,-0.35067698834494776,-0.07504849479909863,Karkaraly,0.2756285071372986,1,"{""type"":""Point"",""coordinates"":[75.35277283222777,49.21217473922146]}"
1_518,0.2227499932050705,0.23510000109672546,0.20145000517368317,0.1527000069618225,0.05665000155568123,0.07559999823570251,0.1120000034570694,0.22139999270439148,-0.28537246531706695,0.1836406998232175,Karkaraly,0.46901315450668335,1,"{""type"":""Point"",""coordinates"":[75.44146375329471,49.20431143420042]}"
1_519,0.23720000684261322,0.2890999913215637,0.23774999380111694,0.1973000019788742,0.07355000078678131,0.09220000356435776,0.11299999803304672,0.1859000027179718,-0.3556664252954641,-0.029749475785943887,Karkaraly,0.32591694593429565,1,"{""type"":""Point"",""coordinates"":[75.33552109058733,49.201532076888654]}"
1_526,0.22949999570846558,0.2870999872684479,0.23725000023841858,0.19040000438690186,0.05894999951124191,0.09160000085830688,0.10634999722242355,0.1915999948978424,-0.3809662514066603,0.0031413364219565723,Karkaraly,0.3841075897216797,1,"{""type"":""Point"",""coordinates"":[75.33721086385775,49.19969340589027]}"
1_528,0.18674999475479126,0.2531000077724457,0.19425000250339508,0.1808999925851822,0.05404999852180481,0.0892999991774559,0.08784999698400497,0.15950000286102295,-0.37717123613161313,-0.0628671856946049,Karkaraly,0.31430405378341675,1,"{""type"":""Point"",""coordinates"":[75.38296665268648,49.20005506682884]}"
1_529,0.15074999630451202,0.2653000056743622,0.17980000376701355,0.1704999953508377,0.03914999961853027,0.08320000022649765,0.05849999934434891,0.1960500031709671,-0.5090222527860341,0.06970401834174203,Karkaraly,0.5787262916564941,1,"{""type"":""Point"",""coordinates"":[75.43219974175706,49.221055764395366]}"
1_532,0.19304999709129333,0.2858000099658966,0.2163500040769577,0.1941000074148178,0.05025000125169754,0.09149999916553497,0.08079999685287476,0.1678999960422516,-0.45616694194825547,-0.07237572133248157,Karkaraly,0.3837912082672119,1,"{""type"":""Point"",""coordinates"":[75.4025212705601,49.19682434324091]}"
1_533,0.16619999706745148,0.2624000012874603,0.18970000743865967,0.17100000381469727,0.03864999860525131,0.09049999713897705,0.06615000218153,0.19020000100135803,-0.48290013918912933,0.053156137681777044,Karkaraly,0.5360562801361084,1,"{""type"":""Point"",""coordinates"":[75.39206741257772,49.22103615547196]}"
1_542,0.258899986743927,0.26409998536109924,0.24214999377727509,0.1826999932527542,0.06669999659061432,0.08190000057220459,0.11420000344514847,0.1858000010251999,-0.3590570824454472,0.008412504262096103,Karkaraly,0.36746957898139954,1,"{""type"":""Point"",""coordinates"":[75.43943395155239,49.21288184544991]}"
1_544,0.25554999709129333,0.20774999260902405,0.1695999950170517,0.10405000299215317,0.05624999850988388,0.041850000619888306,0.210999995470047,0.37165001034736633,0.10877562135514202,0.56253941528528,Karkaraly,0.45376378297805786,1,"{""type"":""Point"",""coordinates"":[75.44393089978536,49.20466854434909]}"
1_548,0.24244999885559082,0.2768000066280365,0.25529998540878296,0.2029000073671341,0.07985000312328339,0.08370000123977661,0.12144999951124191,0.18729999661445618,-0.3552753583412996,-0.03997952484237783,Karkaraly,0.31529584527015686,1,"{""type"":""Point"",""coordinates"":[75.36274054497392,49.20143744132829]}"
1_550,0.3138999938964844,0.24779999256134033,0.20065000653266907,0.12929999828338623,0.0925000011920929,0.06509999930858612,0.21085000038146973,0.302700012922287,0.024787347940261228,0.4013889123635828,Karkaraly,0.37660157680511475,1,"{""type"":""Point"",""coordinates"":[75.35323586636363,49.23083540043536]}"
1_558,0.24355000257492065,0.25290000438690186,0.24905000627040863,0.17569999396800995,0.07164999842643738,0.08330000191926956,0.10885000228881836,0.17309999465942383,-0.391729535145818,-0.007454126701142976,Karkaraly,0.3842754065990448,1,"{""type"":""Point"",""coordinates"":[75.43000361368274,49.20754236836821]}"
1_561,0.20340000092983246,0.2791999876499176,0.22450000047683716,0.19020000100135803,0.05130000039935112,0.08349999785423279,0.08784999698400497,0.18150000274181366,-0.4374900099365724,-0.023405967640386917,Karkaraly,0.4140840470790863,1,"{""type"":""Point"",""coordinates"":[75.37103548346941,49.193786137841734]}"
1_562,0.2293500006198883,0.2793000042438507,0.24295000731945038,0.1882999986410141,0.05914999917149544,0.08749999850988388,0.09825000166893005,0.18529999256134033,-0.42409144735822113,-0.008029995049033237,Karkaraly,0.4160614609718323,1,"{""type"":""Point"",""coordinates"":[75.32417132196142,49.19506425341067]}"
1_566,0.2545500099658966,0.24979999661445618,0.25040000677108765,0.14605000615119934,0.06419999897480011,0.07485000044107437,0.11309999972581863,0.23935000598430634,-0.3777166563721576,0.24208613620983216,Karkaraly,0.6198027729988098,1,"{""type"":""Point"",""coordinates"":[75.41985125295336,49.19098602928744]}"
1_567,0.19740000367164612,0.25029999017715454,0.19789999723434448,0.16949999332427979,0.06539999693632126,0.08510000258684158,0.0989999994635582,0.19269999861717224,-0.33310878703517655,0.06405302542536398,Karkaraly,0.3971618115901947,1,"{""type"":""Point"",""coordinates"":[75.40015526094119,49.21491308722598]}"
1_572,0.1826999932527542,0.27489998936653137,0.20634999871253967,0.18469999730587006,0.045499999076128006,0.08829999715089798,0.07124999910593033,0.1834000051021576,-0.4866714721480467,-0.003531627805509932,Karkaraly,0.48313984274864197,1,"{""type"":""Point"",""coordinates"":[75.43604360283375,49.208612656901785]}"
1_575,0.21694999933242798,0.2859500050544739,0.23280000686645508,0.20440000295639038,0.05584999918937683,0.09025000035762787,0.09555000066757202,0.18549999594688416,-0.4179990956286479,-0.048473985798073556,Karkaraly,0.36952510476112366,1,"{""type"":""Point"",""coordinates"":[75.4211552874503,49.20738060492086]}"
1_576,0.1868000030517578,0.27390000224113464,0.21199999749660492,0.19519999623298645,0.052549999207258224,0.08550000190734863,0.08765000104904175,0.1800999939441681,-0.41498413833170944,-0.04023448623510658,Karkaraly,0.37474966049194336,1,"{""type"":""Point"",""coordinates"":[75.43850855321386,49.21549012510861]}"
1_583,0.2304999977350235,0.2611500024795532,0.24334999918937683,0.16574999690055847,0.05115000158548355,0.07779999822378159,0.09470000118017197,0.21400000154972076,-0.4397278445398727,0.12705728728391208,Karkaraly,0.5667851567268372,1,"{""type"":""Point"",""coordinates"":[75.42189087940666,49.20423415817096]}"
1_585,0.23074999451637268,0.29580000042915344,0.2349500060081482,0.2094999998807907,0.06019999831914902,0.0860000029206276,0.10085000097751617,0.18729999661445618,-0.39934485479732845,-0.05594758937101064,Karkaraly,0.34339725971221924,1,"{""type"":""Point"",""coordinates"":[75.35304065509456,49.195021625307554]}"
1_586,0.24244999885559082,0.25999999046325684,0.24740000069141388,0.17910000681877136,0.07039999961853027,0.08209999650716782,0.11599999666213989,0.22010000050067902,-0.36158504399061464,0.10270539311162481,Karkaraly,0.46429044008255005,1,"{""type"":""Point"",""coordinates"":[75.33925457881311,49.18765174701857]}"
1_587,0.226500004529953,0.29420000314712524,0.23389999568462372,0.21379999816417694,0.0628499984741211,0.08649999648332596,0.09965000301599503,0.1665000021457672,-0.40248836213945294,-0.12437548246084743,Karkaraly,0.27811288833618164,1,"{""type"":""Point"",""coordinates"":[75.36602621708414,49.1896916661042]}"
1_591,0.25314998626708984,0.2272000014781952,0.14139999449253082,0.11289999634027481,0.07474999874830246,0.04839999973773956,0.2434999942779541,0.38499999046325684,0.2652637120400263,0.5464952828575813,Karkaraly,0.2812315821647644,1,"{""type"":""Point"",""coordinates"":[75.34764171400423,49.22714322403859]}"
1_595,0.17820000648498535,0.2574000060558319,0.20065000653266907,0.1882999986410141,0.05249999836087227,0.0828000009059906,0.0767500028014183,0.15700000524520874,-0.446647438940896,-0.09064579508698407,Karkaraly,0.3560016453266144,1,"{""type"":""Point"",""coordinates"":[75.43586325219218,49.21732777416343]}"
1_597,0.22345000505447388,0.26899999380111694,0.2381500005722046,0.195700004696846,0.06909999996423721,0.08240000158548355,0.10610000044107437,0.1704999953508377,-0.3835875083295543,-0.06881488078297912,Karkaraly,0.3147726356983185,1,"{""type"":""Point"",""coordinates"":[75.36131437229726,49.2041240790003]}"
1_607,0.22484999895095825,0.23520000278949738,0.1813499927520752,0.1376499980688095,0.04935000091791153,0.0677499994635582,0.12269999831914902,0.24469999969005585,-0.19289589263361406,0.27997908264343446,Karkaraly,0.4728749692440033,1,"{""type"":""Point"",""coordinates"":[75.43282273825861,49.196106698993994]}"
1_609,0.19014999270439148,0.2632000148296356,0.21324999630451202,0.17419999837875366,0.04910000041127205,0.08330000191926956,0.07980000227689743,0.18529999256134033,-0.4553830222611044,0.030876201564178453,Karkaraly,0.48625922203063965,1,"{""type"":""Point"",""coordinates"":[75.37075830071062,49.20531872713614]}"
1_610,0.21074999868869781,0.259799987077713,0.2244500070810318,0.18389999866485596,0.06639999896287918,0.08179999887943268,0.10409999638795853,0.16609999537467957,-0.3663065269285024,-0.050857153123738986,Karkaraly,0.31544938683509827,1,"{""type"":""Point"",""coordinates"":[75.36992855287349,49.21025452638938]}"
1_612,0.25255000591278076,0.2921000123023987,0.25870001316070557,0.21199999749660492,0.07774999737739563,0.09099999815225601,0.11954999715089798,0.1875,-0.3678784196071148,-0.06132665244087549,Karkaraly,0.3065517544746399,1,"{""type"":""Point"",""coordinates"":[75.34304517432822,49.19032282549421]}"
1_613,0.21164999902248383,0.2619999945163727,0.2069000005722046,0.17990000545978546,0.07365000247955322,0.09880000352859497,0.10589999705553055,0.19750000536441803,-0.32289003926679904,0.046634868574052094,Karkaraly,0.36952489614486694,1,"{""type"":""Point"",""coordinates"":[75.39155927537058,49.222109648709086]}"
1_617,0.1785999983549118,0.2655999958515167,0.20350000262260437,0.17990000545978546,0.05544999986886978,0.08320000022649765,0.07569999992847443,0.16940000653266907,-0.4577363951518923,-0.03006011613690758,Karkaraly,0.4276762902736664,1,"{""type"":""Point"",""coordinates"":[75.37858341266241,49.198325141736426]}"
1_618,0.20024999976158142,0.2556999921798706,0.22824999690055847,0.155799999833107,0.04129999876022339,0.08190000057220459,0.0726500004529953,0.20819999277591705,-0.517115313446597,0.14395602749116923,Karkaraly,0.6610713601112366,1,"{""type"":""Point"",""coordinates"":[75.3944305704942,49.20534012463343]}"
1_619,0.29144999384880066,0.24699999392032623,0.24214999377727509,0.12720000743865967,0.07050000131130219,0.06539999693632126,0.1501999944448471,0.33719998598098755,-0.23435708447217302,0.45219634263122166,Karkaraly,0.686553418636322,1,"{""type"":""Point"",""coordinates"":[75.4175737877362,49.20196925268655]}"
1_620,0.20640000700950623,0.25049999356269836,0.20624999701976776,0.17249999940395355,0.059450000524520874,0.0868000015616417,0.09364999830722809,0.16940000653266907,-0.37545848771943563,-0.009066957640998477,Karkaraly,0.36639153957366943,1,"{""type"":""Point"",""coordinates"":[75.38680968662652,49.20646464387447]}"
1_629,0.19769999384880066,0.26460000872612,0.21310000121593475,0.1793999969959259,0.055399999022483826,0.07890000194311142,0.0868000015616417,0.17730000615119934,-0.42114037507350277,-0.005887274533777887,Karkaraly,0.4152531027793884,1,"{""type"":""Point"",""coordinates"":[75.37577600626436,49.193607980276425]}"
1_632,0.23454999923706055,0.2653000056743622,0.24365000426769257,0.17520000040531158,0.04964999854564667,0.07159999758005142,0.08874999731779099,0.1914999932050705,-0.4660048321632328,0.04445048563888882,Karkaraly,0.510455310344696,1,"{""type"":""Point"",""coordinates"":[75.44072600046633,49.2112285579549]}"
1_642,0.23964999616146088,0.28029999136924744,0.2561500072479248,0.21299999952316284,0.07339999824762344,0.08659999817609787,0.11559999734163284,0.17419999837875366,-0.3780766864050766,-0.10020661506883012,Karkaraly,0.2778700590133667,1,"{""type"":""Point"",""coordinates"":[75.39003670027223,49.19203581023118]}"
1_647,0.23755000531673431,0.2727000117301941,0.25279998779296875,0.20579999685287476,0.08055000007152557,0.08619999885559082,0.11919999867677689,0.17399999499320984,-0.3591397687511943,-0.08372828473506654,Karkaraly,0.2754114866256714,1,"{""type"":""Point"",""coordinates"":[75.36386963628317,49.20231053576117]}"
1_651,0.24824999272823334,0.2784000039100647,0.25450000166893005,0.20260000228881836,0.07069999724626541,0.08179999887943268,0.10984999686479568,0.1843000054359436,-0.3970083858549679,-0.04729903460196685,Karkaraly,0.3497093617916107,1,"{""type"":""Point"",""coordinates"":[75.36090519679223,49.192990963558096]}"
1_653,0.2567000091075897,0.2402999997138977,0.24690000712871552,0.11869999766349792,0.06015000119805336,0.052299998700618744,0.1091499999165535,0.3296999931335449,-0.38688387722640366,0.4705619977712063,Karkaraly,0.8574458956718445,1,"{""type"":""Point"",""coordinates"":[75.41693568029038,49.198709379337885]}"
1_656,0.24459999799728394,0.2768999934196472,0.2492000013589859,0.1890999972820282,0.06469999998807907,0.09030000120401382,0.10740000009536743,0.186599999666214,-0.3976444214394363,-0.006654239116639167,Karkaraly,0.39099016785621643,1,"{""type"":""Point"",""coordinates"":[75.40470013822187,49.20718314780589]}"
1_670,0.21334999799728394,0.2840000092983246,0.23205000162124634,0.19820000231266022,0.06525000184774399,0.09589999914169312,0.09920000284910202,0.17820000648498535,-0.4010565946544351,-0.05313495047877897,Karkaraly,0.3479216396808624,1,"{""type"":""Point"",""coordinates"":[75.37737615264432,49.19860513405358]}"
1_672,0.1809999942779541,0.23549999296665192,0.19249999523162842,0.1589999943971634,0.03830000013113022,0.07410000264644623,0.07034999877214432,0.18860000371932983,-0.46471371217809826,0.08515537825821971,Karkaraly,0.5498691201210022,1,"{""type"":""Point"",""coordinates"":[75.39301857248996,49.22257816316762]}"
1_675,0.2644999921321869,0.30149999260902405,0.2617500126361847,0.2142000049352646,0.08789999783039093,0.09759999811649323,0.12484999746084213,0.18700000643730164,-0.3541128080699846,-0.06779660450384242,Karkaraly,0.2863162159919739,1,"{""type"":""Point"",""coordinates"":[75.3261362994212,49.185180127343536]}"
1_677,0.22654999792575836,0.27889999747276306,0.24214999377727509,0.18729999661445618,0.052949998527765274,0.07859999686479568,0.09364999830722809,0.18790000677108765,-0.4422275133129764,0.0015991741770186446,Karkaraly,0.44382667541503906,1,"{""type"":""Point"",""coordinates"":[75.32593165403856,49.19958669120697]}"
1_681,0.17329999804496765,0.26785001158714294,0.19155000150203705,0.1889999955892563,0.03545000031590462,0.08250000327825546,0.06655000150203705,0.17624999582767487,-0.4843084019569999,-0.034907597703479086,Karkaraly,0.44940081238746643,1,"{""type"":""Point"",""coordinates"":[75.41941878968166,49.211184543652976]}"
1_685,0.23845000565052032,0.25529998540878296,0.241799995303154,0.1687999963760376,0.06445000320672989,0.0737999975681305,0.10525000095367432,0.17270000278949738,-0.3934591437033995,0.011420223786206603,Karkaraly,0.4048793613910675,1,"{""type"":""Point"",""coordinates"":[75.43079050176704,49.20808832054862]}"
1_686,0.19050000607967377,0.2655999958515167,0.20514999330043793,0.193900004029274,0.06094999983906746,0.09179999679327011,0.08720000088214874,0.17399999499320984,-0.4034547452209755,-0.05409081024446532,Karkaraly,0.34936392307281494,1,"{""type"":""Point"",""coordinates"":[75.41937307153911,49.21495722597707]}"
1_691,0.2147500067949295,0.2847999930381775,0.23109999299049377,0.19290000200271606,0.058400001376867294,0.08919999748468399,0.09839999675750732,0.18809999525547028,-0.4027314123271273,-0.012598442996819873,Karkaraly,0.39013296365737915,1,"{""type"":""Point"",""coordinates"":[75.33726900197256,49.20155857850073]}"
1_694,0.21799999475479126,0.2630000114440918,0.22450000047683716,0.18469999730587006,0.06319999694824219,0.0828000009059906,0.10244999825954437,0.1648000031709671,-0.37329867774583236,-0.056938466688848575,Karkaraly,0.316360205411911,1,"{""type"":""Point"",""coordinates"":[75.34099559078372,49.205588082418394]}"
1_696,0.21960000693798065,0.2728999853134155,0.23070000112056732,0.1881999969482422,0.06530000269412994,0.08560000360012054,0.09515000134706497,0.1754000037908554,-0.41598894812642195,-0.03520350146140802,Karkaraly,0.38078543543815613,1,"{""type"":""Point"",""coordinates"":[75.34224422912305,49.203492887474354]}"
1_697,0.2463500052690506,0.30169999599456787,0.24944999814033508,0.2134000062942505,0.0723000019788742,0.09239999949932098,0.11264999955892563,0.1898999959230423,-0.3777961873808892,-0.05826930384827197,Karkaraly,0.31952688097953796,1,"{""type"":""Point"",""coordinates"":[75.32341076738716,49.192536439318175]}"
1_704,0.20999999344348907,0.27390000224113464,0.2195499986410141,0.2029000073671341,0.06804999709129333,0.093299999833107,0.09264999628067017,0.16259999573230743,-0.40647022557504187,-0.11025994881828288,Karkaraly,0.29621028900146484,1,"{""type"":""Point"",""coordinates"":[75.4314981322274,49.21120579773368]}"
1_707,0.2062000036239624,0.26330000162124634,0.2214999943971634,0.1889999955892563,0.059950001537799835,0.08129999786615372,0.09430000185966492,0.17239999771118164,-0.40278655492462856,-0.04593247976148906,Karkaraly,0.35685408115386963,1,"{""type"":""Point"",""coordinates"":[75.34325875818091,49.201370592395186]}"
1_711,0.2537499964237213,0.2976999878883362,0.26159998774528503,0.2168000042438507,0.07769999653100967,0.09719999879598618,0.11829999834299088,0.18219999969005585,-0.377204513424215,-0.08671680253799263,Karkaraly,0.29048770666122437,1,"{""type"":""Point"",""coordinates"":[75.32601753552972,49.1897513668264]}"
1_712,0.2069000005722046,0.26660001277923584,0.21580000221729279,0.18129999935626984,0.053950000554323196,0.0869000032544136,0.08974999934434891,0.19830000400543213,-0.412534780653616,0.04478399499107442,Karkaraly,0.4573187828063965,1,"{""type"":""Point"",""coordinates"":[75.41160773046856,49.211481187667076]}"
1_724,0.2126999944448471,0.27459999918937683,0.2264000028371811,0.19979999959468842,0.058800000697374344,0.08569999784231186,0.094200000166893,0.1671999990940094,-0.4123518447646681,-0.08882833955629377,Karkaraly,0.32352349162101746,1,"{""type"":""Point"",""coordinates"":[75.39137049697024,49.199128739569666]}"
1_727,0.21044999361038208,0.2671000063419342,0.22724999487400055,0.1876000016927719,0.06804999709129333,0.09099999815225601,0.09764999896287918,0.16820000112056732,-0.3988919617406602,-0.05452501522992475,Karkaraly,0.3443669378757477,1,"{""type"":""Point"",""coordinates"":[75.39278258076986,49.20905141002496]}"
1_744,0.2632499933242798,0.29045000672340393,0.2691499888896942,0.2134000062942505,0.07699999958276749,0.09115000069141388,0.11840000003576279,0.1847500056028366,-0.38898204918521445,-0.07195780443382045,Karkaraly,0.31702423095703125,1,"{""type"":""Point"",""coordinates"":[75.3616350620829,49.19081142828125]}"
1_745,0.21780000627040863,0.26649999618530273,0.2253500074148178,0.17980000376701355,0.08914999663829803,0.09650000184774399,0.10795000195503235,0.2084999978542328,-0.3522352300011825,0.07391190823432868,Karkaraly,0.42614713311195374,1,"{""type"":""Point"",""coordinates"":[75.37558914460419,49.20192467856505]}"
1_755,0.2073500007390976,0.260699987411499,0.20749999582767487,0.188400000333786,0.0669500008225441,0.09210000187158585,0.1018500030040741,0.18700000643730164,-0.34152252536798067,-0.0037293390283236376,Karkaraly,0.3377932012081146,1,"{""type"":""Point"",""coordinates"":[75.41788553257645,49.21509196335457]}"
1_762,0.21144999563694,0.2603999972343445,0.23090000450611115,0.17810000479221344,0.058800000697374344,0.08100000023841858,0.09324999898672104,0.1850000023841858,-0.4246490946665497,0.01900302246102747,Karkaraly,0.44365212321281433,1,"{""type"":""Point"",""coordinates"":[75.40647856369561,49.21360256933416]}"
1_765,0.2423499971628189,0.27230000495910645,0.23569999635219574,0.18299999833106995,0.06785000115633011,0.08829999715089798,0.11784999817609787,0.18479999899864197,-0.3333333333333333,0.004893965961501687,Karkaraly,0.3382273018360138,1,"{""type"":""Point"",""coordinates"":[75.37128733104416,49.2187203850264]}"
1_767,0.21154999732971191,0.27300000190734863,0.23045000433921814,0.18619999289512634,0.056699998676776886,0.08179999887943268,0.09245000034570694,0.1754000037908554,-0.42737690303896697,-0.0298672267789034,Karkaraly,0.3975096642971039,1,"{""type"":""Point"",""coordinates"":[75.34595900730345,49.20834142111414]}"
